DATASET_MULTIBAR
SEPARATOR COMMA
DATASET_LABEL,Phylum_counts multibar
FIELD_COLORS,#4b89b4,#bfd0e8,#ffa556,#ffcfa0,#4ea04e,#addfa3,#d65b5c,#ffb6b5,#a080bd,#c9bbd5,#8c665e,#c4a8a2,#e397cb,#f7c9dd,#7f7f7f,#c7c7c7,#bcbd50,#dbdba4,#4ec3cf,#b3dde5,#bdbdbd
FIELD_LABELS,Pseudomonadota,Bacillota,Actinomycetota,Bacteroidota,Chloroflexota,Spirochaetota,Verrucomicrobiota,Acidobacteriota,Thermotogota,Planctomycetota,Mycoplasmatota,Lentisphaerota,Ignavibacteriota,Myxococcota,Fusobacteriota,Armatimonadota,Thermodesulfobacteriota,Atribacterota,Balneolota,Calditrichota,Other
#=================================================================#
DATA
node_22933,8.21917808219178,38.35616438356164,4.10958904109589,5.47945205479452,1.36986301369863,1.36986301369863,0.0,0.0,1.36986301369863,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,0.0,1.36986301369863,0.0,1.36986301369863,35.61643835616438
node_23006,23.52941176470588,70.58823529411765,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2302,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23022,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23024,36.30952380952381,10.714285714285714,4.166666666666666,18.452380952380953,12.5,1.7857142857142856,1.1904761904761905,1.1904761904761905,4.166666666666666,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.5952380952380952,1.1904761904761905,0.5952380952380952,0.0,5.357142857142857
node_2307,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
node_23191,6.976744186046512,13.953488372093023,0.0,2.3255813953488373,6.976744186046512,4.651162790697675,2.3255813953488373,27.906976744186046,0.0,4.651162790697675,0.0,0.0,0.0,4.651162790697675,0.0,0.0,0.0,2.3255813953488373,2.3255813953488373,2.3255813953488373,18.6046511627907
node_23235,47.05882352941176,5.88235294117647,0.0,0.0,47.05882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23251,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23258,66.66666666666666,25.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23275,0.0,97.87234042553192,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23321,66.66666666666666,16.666666666666664,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23327,0.0,91.30434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23349,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2336,96.8944099378882,1.2422360248447204,1.2422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211180124223602
node_23401,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23426,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23430,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23434,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23448,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23460,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23495,28.57142857142857,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23501,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23510,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23536,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23595,1.36986301369863,97.26027397260275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23667,0.0,82.1917808219178,0.0,8.21917808219178,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,0.0,0.0,0.0,6.8493150684931505,0.0,0.0,0.0,0.0,0.0,0.0
node_23739,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23743,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23746,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23750,0.0,40.38461538461539,0.0,59.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23801,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_23900,1.5974440894568689,8.626198083067091,0.0,84.34504792332268,0.0,0.3194888178913738,0.0,0.0,0.0,0.0,0.6389776357827476,0.0,1.9169329073482428,0.0,0.3194888178913738,0.0,0.0,0.0,0.3194888178913738,0.0,1.9169329073482428
node_24212,5.263157894736842,0.0,0.0,89.47368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0
node_24231,0.8928571428571428,4.464285714285714,0.0,89.28571428571429,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,3.571428571428571
node_24342,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_24345,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
node_24346,42.857142857142854,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_24362,1.1450381679389312,68.70229007633588,3.0534351145038165,0.7633587786259541,0.0,4.961832061068702,0.0,0.0,1.9083969465648856,0.0,3.816793893129771,0.0,0.38167938931297707,0.0,12.977099236641221,0.0,0.0,0.7633587786259541,0.0,0.0,1.5267175572519083
node_24623,3.8461538461538463,23.076923076923077,0.0,61.53846153846154,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0
node_24648,0.0,40.0,0.0,33.33333333333333,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
node_24662,0.31746031746031744,99.68253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2496,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_24979,5.970149253731343,50.74626865671642,0.0,0.0,0.0,17.91044776119403,0.0,0.0,0.0,0.0,20.8955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477611940298507
node_2503,55.55555555555556,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25045,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25051,20.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
node_25056,0.0,29.411764705882355,0.0,20.588235294117645,0.0,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,2.941176470588235,23.52941176470588,0.0,0.0,14.705882352941178,0.0,0.0,0.0,5.88235294117647
node_25089,0.0,60.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
node_25097,89.47368421052632,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25115,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25118,0.5037783375314862,67.2544080604534,0.2518891687657431,10.075566750629724,1.5113350125944585,5.793450881612091,0.0,0.0,0.2518891687657431,0.0,7.304785894206549,0.0,1.5113350125944585,0.5037783375314862,0.0,0.0,0.2518891687657431,0.0,0.0,1.0075566750629723,3.7783375314861463
node_2533,32.8125,0.0,65.625,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25514,13.333333333333334,66.66666666666666,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0
node_25529,35.294117647058826,0.0,41.17647058823529,0.0,0.0,0.0,0.0,5.88235294117647,5.88235294117647,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647
node_25545,0.0,11.11111111111111,22.22222222222222,0.0,0.0,22.22222222222222,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25556,83.82352941176471,8.823529411764707,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175
node_25623,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25632,40.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
node_25642,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25650,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25658,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25714,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25721,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25723,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25732,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25845,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25846,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25850,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_25854,0.4424778761061947,98.67256637168141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849557522123894
node_2596,80.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2605,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26079,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26084,0.0,58.333333333333336,41.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26156,0.0,98.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.78125
node_26283,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26290,0.0,94.18604651162791,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488372093023256
node_2631,19.444444444444446,0.0,80.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26444,0.0,95.55555555555556,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26489,0.0,88.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,4.545454545454546
node_26532,2.380952380952381,69.04761904761905,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0
node_26573,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_26576,0.0,99.568345323741,0.0,0.14388489208633093,0.0,0.14388489208633093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14388489208633093
node_2667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2668,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2672,31.818181818181817,0.0,0.0,0.0,4.545454545454546,0.0,0.0,50.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0
node_269,2.380952380952381,66.66666666666666,0.0,0.0,0.0,2.380952380952381,0.0,0.0,2.380952380952381,9.523809523809524,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,7.142857142857142
node_2693,82.99319727891157,0.0,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802721088435374
node_27270,3.7037037037037033,95.06172839506173,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_27351,18.75,78.125,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_27446,0.0,50.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
node_27464,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_27504,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
node_27505,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_27884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_28118,94.5945945945946,1.8018018018018018,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,1.8018018018018018
node_28228,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_28231,55.44554455445545,14.85148514851485,6.9306930693069315,1.9801980198019802,2.9702970297029703,0.9900990099009901,0.0,1.9801980198019802,0.0,1.9801980198019802,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,11.881188118811881
node_28331,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_28350,12.5,12.5,25.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
node_28357,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0
node_28359,6.8181818181818175,11.363636363636363,50.0,0.0,18.181818181818183,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363636363636363
node_2839,0.0,3.4482758620689653,96.55172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_28402,99.74747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25252525252525254
node_2868,66.66666666666666,6.666666666666667,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_2882,99.76133651551312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23866348448687352
node_29196,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_29197,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_29198,66.0377358490566,0.0,20.754716981132077,0.0,3.7735849056603774,0.0,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660377358490567
node_29251,50.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
node_29258,4.615384615384616,12.307692307692308,10.76923076923077,0.0,0.0,3.076923076923077,20.0,0.0,0.0,4.615384615384616,0.0,18.461538461538463,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,18.461538461538463
node_29324,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
node_29327,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
node_29329,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_29333,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_29334,96.6829268292683,0.3902439024390244,0.0,0.0,0.0,0.34146341463414637,0.878048780487805,0.0,0.0,0.0975609756097561,0.0,0.0,0.04878048780487805,0.34146341463414637,0.0,0.3902439024390244,0.0975609756097561,0.0,0.0,0.0,0.7317073170731708
node_313,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_31385,0.0,91.30434782608695,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,2.1739130434782608,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608
node_31476,0.0,92.10526315789474,0.0,0.0,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_31513,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_319,12.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
node_326,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
node_3304,70.52154195011337,0.9070294784580499,17.006802721088434,0.22675736961451248,7.482993197278912,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22675736961451248,0.22675736961451248,0.0,0.0,0.0,1.8140589569160999
node_331,28.27586206896552,35.172413793103445,2.0689655172413794,5.517241379310345,2.7586206896551726,2.7586206896551726,0.0,2.0689655172413794,0.0,0.6896551724137931,0.0,1.3793103448275863,1.3793103448275863,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,17.24137931034483
node_3744,21.311475409836063,1.639344262295082,77.04918032786885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_3804,47.42268041237113,0.0,40.20618556701031,0.0,2.0618556701030926,2.0618556701030926,0.0,6.185567010309279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0618556701030926
node_3901,1.050080775444265,0.0,97.09208400646203,0.0,1.1308562197092082,0.0,0.0,0.0,0.0,0.24232633279483037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48465266558966075
node_475,25.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_484,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_486,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_487,3.7037037037037033,62.96296296296296,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_513,55.55555555555556,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_5138,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_5144,3.1746031746031744,0.0,95.23809523809523,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_5206,1.345291479820628,0.0,98.20627802690582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484304932735426
